date,Date,month,year,state,positive,negative,positiveIncrease,death,deathConfirmed,deathProbable,probableCases,recovered,fips,hospitalizedCurrently,hospitalizedDischarged,inIcuCurrently,onVentilatorCurrently
20200808,08-08-2020,Aug,2020,WI,64213,986945,1185,1003,996,7,4280,49283,55,338,,104,
20200808,08-08-2020,Aug,2020,WV,7563,,130,131,,,157,5609,54,121,,46,15
20200808,08-08-2020,Aug,2020,WY,3013,53625,13,28,,,515,2462,56,17,,,
20200807,07-08-2020,Aug,2020,AK,3542,,55,25,25,,,1238,2,37,,,3
20200807,07-08-2020,Aug,2020,AL,98301,651115,1709,1735,1674,61,3474,37923,1,1403,,,
20200807,07-08-2020,Aug,2020,AR,48039,503484,1011,521,,,,40360,5,514,,,111
20200807,07-08-2020,Aug,2020,AS,0,1396,0,0,,,,,60,,,,
20200807,07-08-2020,Aug,2020,AZ,185053,819792,1406,4081,3860,221,1262,,4,1772,24815,565,411
20200807,07-08-2020,Aug,2020,CA,538416,,8436,10011,,,,,6,7277,,1978,
20200807,07-08-2020,Aug,2020,CO,49893,529238,457,1857,1516,341,3237,,8,317,5490,,
20200807,07-08-2020,Aug,2020,CT,50320,,75,4441,3558,883,1975,8721,9,65,8721,,
20200807,07-08-2020,Aug,2020,DC,12589,,71,589,,,,10118,11,90,,18,12
20200807,07-08-2020,Aug,2020,DE,15445,179339,80,588,518,70,998,8392,10,37,,15,
20200807,07-08-2020,Aug,2020,FL,510624,3378864,7541,8051,8051,,,,12,7144,,,
20200807,07-08-2020,Aug,2020,GA,209004,,4109,4117,,,,,13,2981,,,
20200807,07-08-2020,Aug,2020,GU,411,23951,14,5,,,8,321,66,3,,1,
20200807,07-08-2020,Aug,2020,HI,2914,132370,151,29,29,,,1440,15,117,,21,14
20200807,07-08-2020,Aug,2020,IA,47865,460835,504,913,,,,36322,19,223,,65,25
20200807,07-08-2020,Aug,2020,ID,23399,175301,692,223,199,24,1483,8486,16,242,,42,
20200807,07-08-2020,Aug,2020,IL,191808,,2103,7822,7613,209,1300,,17,1486,,333,125
20200807,07-08-2020,Aug,2020,IN,72254,744850,1239,3023,2821,202,,,18,990,54068,295,76
20200807,07-08-2020,Aug,2020,KS,30638,285874,921,380,,,,,20,333,1293,88,26
20200807,07-08-2020,Aug,2020,KY,33796,,542,764,760,4,2161,8589,21,717,,136,
20200807,07-08-2020,Aug,2020,LA,128746,1376256,1500,4207,4089,118,,89083,22,1406,,,207
20200807,07-08-2020,Aug,2020,MA,120291,1165764,417,8709,8488,221,8438,99021,25,390,,69,30
20200807,07-08-2020,Aug,2020,MD,93806,913018,801,3565,3429,136,,5838,24,528,,135,
20200807,07-08-2020,Aug,2020,ME,4014,,17,124,123,1,415,3479,23,10,,5,1
20200807,07-08-2020,Aug,2020,MI,95470,,814,6524,6247,277,9279,60022,26,694,,232,132
20200807,07-08-2020,Aug,2020,MN,59185,851086,545,1681,1640,41,,51940,27,300,,155,
20200807,07-08-2020,Aug,2020,MO,57379,695361,996,1301,,,,,29,930,,,113
20200807,07-08-2020,Aug,2020,MP,47,12254,0,2,,,,29,69,,,,
20200807,07-08-2020,Aug,2020,MS,65436,421776,1036,1848,1793,55,1141,42391,28,1136,,335,191
20200807,07-08-2020,Aug,2020,MT,4757,,155,70,,,,3122,30,84,,,
20200807,07-08-2020,Aug,2020,NC,132812,,1545,2134,2134,,,,37,1123,105093,339,
20200807,07-08-2020,Aug,2020,ND,7312,158374,149,114,,,0,6164,38,48,,,
20200807,07-08-2020,Aug,2020,NE,27821,266081,332,340,,,,20176,31,151,,,
20200807,07-08-2020,Aug,2020,NH,6779,162965,37,419,,,,5995,33,23,,,
20200807,07-08-2020,Aug,2020,NJ,186595,2068731,403,15783,14007,1776,2534,,34,551,32956,120,73
20200807,07-08-2020,Aug,2020,NM,21965,,192,675,,,,9166,35,132,,,
20200807,07-08-2020,Aug,2020,NV,54533,452465,976,920,,,,,32,1035,,289,178
20200807,07-08-2020,Aug,2020,NY,419642,,714,25190,,,,,36,579,73530,139,66
20200807,07-08-2020,Aug,2020,OH,98675,,1204,3652,3381,271,5273,75975,39,956,,334,190
20200807,07-08-2020,Aug,2020,OK,42255,643560,854,600,,,,35001,40,561,,216,
20200807,07-08-2020,Aug,2020,OR,20225,412037,246,339,,,,4065,41,230,,58,29
20200807,07-08-2020,Aug,2020,PA,117279,1199620,758,7297,,,3310,90304,42,651,,,99
20200807,07-08-2020,Aug,2020,PR,8230,305972,406,265,149,116,,,72,440,,73,58
20200807,07-08-2020,Aug,2020,RI,19738,198235,127,1014,,,,,44,84,1876,10,4
20200807,07-08-2020,Aug,2020,SC,98219,669742,1422,1962,1883,79,665,37798,45,1415,,358,231
20200807,07-08-2020,Aug,2020,SD,9371,109356,98,144,,,,8244,46,47,,,
20200807,07-08-2020,Aug,2020,TN,118782,,2432,1206,1167,39,1695,79357,47,1406,,,
20200807,07-08-2020,Aug,2020,TX,474524,,7039,8096,,,,331668,48,8065,,2742,
20200807,07-08-2020,Aug,2020,UT,43375,519364,460,335,,,,32371,49,234,,81,
20200807,07-08-2020,Aug,2020,VA,97882,,2015,2317,2208,109,3741,,51,1372,12725,284,159
20200807,07-08-2020,Aug,2020,VI,522,9977,21,9,,,,398,78,,,,
20200807,07-08-2020,Aug,2020,VT,1447,97540,1,58,58,,0,1260,50,6,,,
20200807,07-08-2020,Aug,2020,WA,63823,,768,1653,1653,,256,,53,505,,,50
20200807,07-08-2020,Aug,2020,WI,63028,974948,1043,997,990,7,4260,48244,55,350,,121,
20200807,07-08-2020,Aug,2020,WV,7433,,156,127,,,156,5510,54,122,,46,14
20200807,07-08-2020,Aug,2020,WY,3000,53625,42,28,,,510,2420,56,17,,,
20200806,06-08-2020,Aug,2020,AK,3487,,40,25,25,,,1220,2,42,,,2
20200806,06-08-2020,Aug,2020,AL,96592,643192,1938,1714,1654,60,3190,37923,1,1613,,,
20200806,06-08-2020,Aug,2020,AR,47028,492808,735,515,,,,39555,5,514,,,111
20200806,06-08-2020,Aug,2020,AS,0,1396,0,0,,,,,60,,,,
20200806,06-08-2020,Aug,2020,AZ,183647,812217,1444,4002,3786,216,1239,,4,1879,24531,593,427
20200806,06-08-2020,Aug,2020,CA,529980,,5258,9869,,,,,6,7485,,2026,
20200806,06-08-2020,Aug,2020,CO,49436,521927,448,1852,1511,341,3236,,8,317,5490,,
20200806,06-08-2020,Aug,2020,CT,50245,,20,4437,3555,882,1972,8721,9,66,8721,,
20200806,06-08-2020,Aug,2020,DC,12518,,75,587,,,,10094,11,98,,23,12
20200806,06-08-2020,Aug,2020,DE,15365,177338,69,587,517,70,997,8365,10,45,,15,
20200806,06-08-2020,Aug,2020,FL,503083,3346974,7573,7871,7871,,,,12,7459,,,
20200806,06-08-2020,Aug,2020,GA,204895,,3182,4026,,,,,13,3006,,,
20200806,06-08-2020,Aug,2020,GU,397,23480,8,5,,,8,321,66,3,,1,
20200806,06-08-2020,Aug,2020,HI,2763,132146,172,27,27,,,1402,15,83,,15,13
20200806,06-08-2020,Aug,2020,IA,47361,455759,702,908,,,,35548,19,237,,68,32
20200806,06-08-2020,Aug,2020,ID,22707,171886,473,217,194,23,1439,8207,16,242,,42,
20200806,06-08-2020,Aug,2020,IL,189705,,1953,7791,7594,197,1281,,17,1517,,346,132
20200806,06-08-2020,Aug,2020,IN,71015,733330,1040,3013,2811,202,,,18,1009,53301,301,82
20200806,06-08-2020,Aug,2020,KS,29717,279001,0,368,,,,,20,358,1254,78,25
20200806,06-08-2020,Aug,2020,KY,33254,,513,760,756,4,2108,8523,21,701,,140,
20200806,06-08-2020,Aug,2020,LA,127246,1357726,1303,4146,4028,118,,89083,22,1457,,,215
20200806,06-08-2020,Aug,2020,MA,119874,1151344,231,8691,8470,221,8341,99021,25,403,,73,32
20200806,06-08-2020,Aug,2020,MD,93005,899136,579,3551,3415,136,,5790,24,535,,139,
20200806,06-08-2020,Aug,2020,ME,3997,,5,124,123,1,415,3475,23,11,,3,1
20200806,06-08-2020,Aug,2020,MI,94656,,763,6506,6247,259,9227,60022,26,694,,232,132
20200806,06-08-2020,Aug,2020,MN,58640,840840,861,1677,1636,41,,51604,27,319,,153,
20200806,06-08-2020,Aug,2020,MO,56383,685928,1062,1280,,,,,29,966,,,110
20200806,06-08-2020,Aug,2020,MP,47,12254,1,2,,,,29,69,,,,
20200806,06-08-2020,Aug,2020,MS,64400,418141,956,1825,1772,53,1098,42391,28,1184,,337,193
20200806,06-08-2020,Aug,2020,MT,4602,,173,65,,,,2964,30,87,,,
20200806,06-08-2020,Aug,2020,NC,131267,,1979,2092,2092,,,,37,1147,105093,333,
20200806,06-08-2020,Aug,2020,ND,7163,156542,122,113,,,0,5949,38,46,,,
20200806,06-08-2020,Aug,2020,NE,27489,262692,311,335,,,,19885,31,148,,,
20200806,06-08-2020,Aug,2020,NH,6742,161723,23,419,,,,5941,33,21,,,
20200806,06-08-2020,Aug,2020,NJ,186192,2046544,419,15772,13996,1776,2491,,34,754,32811,129,54
20200806,06-08-2020,Aug,2020,NM,21773,,207,669,,,,8950,35,138,,,
20200806,06-08-2020,Aug,2020,NV,53557,446638,729,900,,,,,32,1117,,307,208
20200806,06-08-2020,Aug,2020,NY,418928,,703,25185,,,,,36,570,73472,132,69
20200806,06-08-2020,Aug,2020,OH,97471,,1166,3618,3348,270,5198,74612,39,979,,342,182
20200806,06-08-2020,Aug,2020,OK,41401,633252,837,593,,,,34320,40,643,,216,
20200806,06-08-2020,Aug,2020,OR,19979,406823,280,338,,,,4037,41,228,,60,25
20200806,06-08-2020,Aug,2020,PA,116521,1183730,807,7282,,,3280,88555,42,663,,,98
20200806,06-08-2020,Aug,2020,PR,7824,305972,140,258,144,114,,,72,456,,76,53
20200806,06-08-2020,Aug,2020,RI,19611,196112,130,1014,,,,,44,83,1866,11,4
20200806,06-08-2020,Aug,2020,SC,96797,659348,1325,1943,1863,80,665,32859,45,1492,,356,276
20200806,06-08-2020,Aug,2020,SD,9273,108301,105,141,,,,8145,46,44,,,
20200806,06-08-2020,Aug,2020,TN,116350,,2252,1186,1147,39,1549,77558,47,1497,,,
20200806,06-08-2020,Aug,2020,TX,467485,,7598,7803,,,,323804,48,8302,,2917,
20200806,06-08-2020,Aug,2020,UT,42915,514499,587,330,,,,31619,49,220,,80,
20200806,06-08-2020,Aug,2020,VA,95867,,818,2299,2191,108,3623,,51,1349,12635,284,157
20200806,06-08-2020,Aug,2020,VI,501,9874,20,9,,,,384,78,,,,
20200806,06-08-2020,Aug,2020,VT,1446,96669,10,58,58,,0,1258,50,6,,,
20200806,06-08-2020,Aug,2020,WA,63055,,872,1624,1624,,244,,53,518,,,58
20200806,06-08-2020,Aug,2020,WI,61985,961851,875,985,978,7,4206,47221,55,330,,121,
20200806,06-08-2020,Aug,2020,WV,7277,,118,124,,,154,5330,54,123,,47,11
20200806,06-08-2020,Aug,2020,WY,2958,53150,35,27,,,509,2366,56,16,,,
20200805,05-08-2020,Aug,2020,AK,3447,,55,25,25,,,1017,2,38,,,2
20200805,05-08-2020,Aug,2020,AL,94654,632806,952,1695,1639,56,2878,37923,1,1572,,,
20200805,05-08-2020,Aug,2020,AR,46293,488518,912,508,,,,38848,5,516,,,106
20200805,05-08-2020,Aug,2020,AS,0,1396,0,0,,,,,60,,,,
20200805,05-08-2020,Aug,2020,AZ,182203,803339,1698,3932,3717,215,1210,,4,1945,24222,618,455
20200805,05-08-2020,Aug,2020,CA,524722,,5295,9703,,,,,6,7552,,2005,
20200805,05-08-2020,Aug,2020,CO,48988,516331,594,1851,1510,341,3233,,8,320,5471,,
20200805,05-08-2020,Aug,2020,CT,50225,,115,4437,3555,882,1967,8613,9,59,8613,,
20200805,05-08-2020,Aug,2020,DC,12443,,45,587,,,,10015,11,97,,21,13
20200805,05-08-2020,Aug,2020,DE,15296,175404,159,587,517,70,997,8339,10,47,,4,
20200805,05-08-2020,Aug,2020,FL,495510,3312145,5424,7751,7751,,,,12,7615,,,
20200805,05-08-2020,Aug,2020,GA,201713,,3765,3984,,,,,13,3077,,,
20200805,05-08-2020,Aug,2020,GU,389,23046,14,5,,,8,319,66,3,,,
20200805,05-08-2020,Aug,2020,HI,2591,129935,143,27,27,,,1354,15,83,,15,13
20200805,05-08-2020,Aug,2020,IA,46659,449769,617,899,,,,34733,19,248,,77,34
20200805,05-08-2020,Aug,2020,ID,22234,169653,559,210,187,23,1367,7875,16,195,,39,
20200805,05-08-2020,Aug,2020,IL,187752,,1759,7770,7573,197,1281,,17,1552,,368,129
20200805,05-08-2020,Aug,2020,IN,69975,722250,720,3007,2805,202,,,18,923,51709,308,93
20200805,05-08-2020,Aug,2020,KS,29717,279001,841,368,,,,,20,358,1254,78,25
20200805,05-08-2020,Aug,2020,KY,32741,,544,752,748,4,2029,8467,21,620,,131,
20200805,05-08-2020,Aug,2020,LA,125943,1343924,1482,4096,3978,118,,89083,22,1471,,,223
20200805,05-08-2020,Aug,2020,MA,119643,1139951,440,8659,8438,221,8272,99021,25,396,,57,21
20200805,05-08-2020,Aug,2020,MD,92426,889969,572,3536,3402,134,,5749,24,555,,134,
20200805,05-08-2020,Aug,2020,ME,3992,,17,124,123,1,424,3456,23,10,,4,1
20200805,05-08-2020,Aug,2020,MI,93893,,718,6478,6221,257,9186,60022,26,694,,232,132
20200805,05-08-2020,Aug,2020,MN,57779,829844,617,1670,1629,41,,51223,27,305,,152,
20200805,05-08-2020,Aug,2020,MO,55321,675253,1241,1272,,,,,29,882,,,101
20200805,05-08-2020,Aug,2020,MP,46,12255,0,2,,,,29,69,,,,
20200805,05-08-2020,Aug,2020,MS,63444,414378,1245,1804,1754,50,1060,42391,28,1179,,329,192
20200805,05-08-2020,Aug,2020,MT,4429,,115,65,,,,2820,30,79,,,
20200805,05-08-2020,Aug,2020,NC,129288,,1127,2050,2050,,,,37,1167,105093,346,
20200805,05-08-2020,Aug,2020,ND,7041,154957,122,112,,,0,5837,38,42,,,
20200805,05-08-2020,Aug,2020,NE,27178,259927,222,332,,,,19764,31,151,,,
20200805,05-08-2020,Aug,2020,NH,6719,160688,26,418,,,,5923,33,20,,,
20200805,05-08-2020,Aug,2020,NJ,185773,2003691,392,15765,13989,1776,2446,,34,784,32749,117,47
20200805,05-08-2020,Aug,2020,NM,21566,,226,667,,,,8828,35,138,,,
20200805,05-08-2020,Aug,2020,NV,52828,438289,649,890,,,,,32,1148,,320,214
20200805,05-08-2020,Aug,2020,NY,418225,,636,25179,,,,,36,564,73410,134,69
20200805,05-08-2020,Aug,2020,OH,96305,,1199,3596,3326,270,5134,72950,39,1004,,340,189
20200805,05-08-2020,Aug,2020,OK,40564,624166,1101,583,,,,33383,40,645,,207,
20200805,05-08-2020,Aug,2020,OR,19699,400215,333,333,,,,3960,41,219,,62,27
20200805,05-08-2020,Aug,2020,PA,115714,1169011,705,7244,,,3252,87942,42,639,,,102
20200805,05-08-2020,Aug,2020,PR,7684,305972,271,246,133,113,,,72,507,,73,54
20200805,05-08-2020,Aug,2020,RI,19481,194054,91,1012,,,,,44,79,1855,14,5
20200805,05-08-2020,Aug,2020,SC,95472,653150,1282,1894,1819,75,635,32859,45,1469,,363,270
20200805,05-08-2020,Aug,2020,SD,9168,107206,89,137,,,,8080,46,43,,,
20200805,05-08-2020,Aug,2020,TN,114098,,1657,1144,1104,40,1441,75550,47,1448,,,
20200805,05-08-2020,Aug,2020,TX,459887,,8706,7497,,,,315652,48,8455,,2917,
20200805,05-08-2020,Aug,2020,UT,42328,510131,421,327,,,,30911,49,220,,81,
20200805,05-08-2020,Aug,2020,VA,95049,,798,2274,2164,110,3576,,51,1304,12522,283,144
20200805,05-08-2020,Aug,2020,VI,481,9622,18,8,,,,374,78,,,,
20200805,05-08-2020,Aug,2020,VT,1436,95681,5,57,57,,0,1254,50,9,,,
20200805,05-08-2020,Aug,2020,WA,62183,,871,1619,1619,,223,,53,525,,,47
20200805,05-08-2020,Aug,2020,WI,61110,944984,939,977,970,7,4170,46323,55,330,,112,
20200805,05-08-2020,Aug,2020,WV,7159,,108,124,,,151,5218,54,115,,47,13
20200805,05-08-2020,Aug,2020,WY,2923,52791,39,27,,,499,2323,56,16,,,
20200804,04-08-2020,Aug,2020,AK,3392,,61,25,25,,,987,2,33,,,2
20200804,04-08-2020,Aug,2020,AL,93702,628599,1041,1666,1611,55,2812,35401,1,1572,,,
20200804,04-08-2020,Aug,2020,AR,45381,488518,784,490,,,,38000,5,526,,,101
20200804,04-08-2020,Aug,2020,AS,0,1267,0,0,,,,,60,,,,
20200804,04-08-2020,Aug,2020,AZ,180505,790739,1008,3845,2431,152,813,,4,2024,23944,638,474
20200804,04-08-2020,Aug,2020,CA,519427,,4526,9501,,,,,6,7630,,2082,
20200804,04-08-2020,Aug,2020,CO,48394,507028,426,1849,1508,341,3217,,8,335,5449,,
20200804,04-08-2020,Aug,2020,CT,50110,,48,4437,3555,882,1968,8613,9,60,8613,,
20200804,04-08-2020,Aug,2020,DC,12398,,85,587,,,,9959,11,100,,17,10
20200804,04-08-2020,Aug,2020,DE,15137,174171,82,587,517,70,997,8303,10,42,,11,
20200804,04-08-2020,Aug,2020,FL,490086,3287128,5357,7526,7526,,,,12,7857,,,
20200804,04-08-2020,Aug,2020,GA,197948,,2513,3921,,,,,13,3094,,,
20200804,04-08-2020,Aug,2020,GU,375,22548,7,5,,,8,318,66,3,,,
20200804,04-08-2020,Aug,2020,HI,2448,128264,206,26,26,,,1315,15,138,,15,10
20200804,04-08-2020,Aug,2020,IA,46042,444329,201,888,,,,34023,19,243,,75,32
20200804,04-08-2020,Aug,2020,ID,21675,166103,331,200,177,23,1303,7617,16,106,,22,
20200804,04-08-2020,Aug,2020,IL,185993,,1471,7742,7545,197,1281,,17,1496,,365,125
20200804,04-08-2020,Aug,2020,IN,69255,715763,822,2996,2794,202,,,18,980,43535,375,83
20200804,04-08-2020,Aug,2020,KS,28876,272963,0,365,,,,,20,232,1196,62,16
20200804,04-08-2020,Aug,2020,KY,32197,,689,751,747,4,1959,8406,21,638,,135,
20200804,04-08-2020,Aug,2020,LA,124461,1325396,3615,4051,3937,114,,74246,22,1487,,,240
20200804,04-08-2020,Aug,2020,MA,119203,1123073,546,8657,8436,221,8170,97595,25,354,,56,29
20200804,04-08-2020,Aug,2020,MD,91854,880492,710,3530,3396,134,,5740,24,547,,137,
20200804,04-08-2020,Aug,2020,ME,3975,,5,123,122,1,427,3424,23,12,,1,1
20200804,04-08-2020,Aug,2020,MI,93175,,801,6471,6219,252,9125,60022,26,694,,232,132
20200804,04-08-2020,Aug,2020,MN,57162,820949,602,1660,1620,40,,50426,27,328,,159,
20200804,04-08-2020,Aug,2020,MO,54080,667443,1193,1266,,,,,29,891,,,99
20200804,04-08-2020,Aug,2020,MP,46,12255,0,2,,,,29,69,,,,
20200804,04-08-2020,Aug,2020,MS,62199,401592,1074,1753,1705,48,1013,42391,28,1164,,314,173
20200804,04-08-2020,Aug,2020,MT,4314,,81,64,,,,2766,30,70,,,
20200804,04-08-2020,Aug,2020,NC,128161,,1629,2010,2010,,,,37,1166,105093,339,
20200804,04-08-2020,Aug,2020,ND,6919,153537,149,111,,,0,5715,38,51,,,
20200804,04-08-2020,Aug,2020,NE,26956,256903,254,332,,,,19677,31,152,,,
20200804,04-08-2020,Aug,2020,NH,6693,159283,33,418,,,,5915,33,23,,,
20200804,04-08-2020,Aug,2020,NJ,185381,1981966,404,15758,13982,1776,2411,,34,470,32697,126,53
20200804,04-08-2020,Aug,2020,NM,21340,,210,658,,,,8685,35,133,,,
20200804,04-08-2020,Aug,2020,NV,52179,436908,980,862,,,,,32,1146,,310,202
20200804,04-08-2020,Aug,2020,NY,417589,,746,25175,,,,,36,568,73326,139,69
20200804,04-08-2020,Aug,2020,OH,95106,,1143,3570,3301,269,5065,71338,39,1038,,340,197
20200804,04-08-2020,Aug,2020,OK,39463,617813,861,566,,,,32319,40,504,,232,
20200804,04-08-2020,Aug,2020,OR,19366,397765,269,328,,,,3960,41,215,,62,27
20200804,04-08-2020,Aug,2020,PA,115009,1156520,854,7232,,,3229,86256,42,656,,,100
20200804,04-08-2020,Aug,2020,PR,7413,305972,300,237,127,110,,,72,509,,75,56
20200804,04-08-2020,Aug,2020,RI,19390,192563,144,1011,,,,,44,80,1848,14,6
20200804,04-08-2020,Aug,2020,SC,94190,646267,1239,1847,1774,73,586,32859,45,1458,,355,254
20200804,04-08-2020,Aug,2020,SD,9079,106302,59,136,,,,8008,46,42,,,
20200804,04-08-2020,Aug,2020,TN,112441,,1805,1117,1079,38,1340,73259,47,1433,,,
20200804,04-08-2020,Aug,2020,TX,451181,,9167,7261,,,,306262,48,8674,,3006,
20200804,04-08-2020,Aug,2020,UT,41907,505659,378,321,,,,30449,49,220,,81,
20200804,04-08-2020,Aug,2020,VA,94251,,1145,2244,2134,110,3523,,51,1255,12385,282,144
20200804,04-08-2020,Aug,2020,VI,463,9312,24,8,,,,364,78,,,,
20200804,04-08-2020,Aug,2020,VT,1431,95098,5,57,57,,0,1249,50,14,,,
20200804,04-08-2020,Aug,2020,WA,61312,,238,1600,1600,,205,,53,518,,,52
20200804,04-08-2020,Aug,2020,WI,60171,928845,770,968,961,7,4115,45368,55,327,,110,
20200804,04-08-2020,Aug,2020,WV,7051,,78,124,,,149,5063,54,111,,40,14
20200804,04-08-2020,Aug,2020,WY,2884,52359,36,27,,,492,2284,56,17,,,
20200803,03-08-2020,Aug,2020,AK,3331,,58,25,25,,,946,2,38,,,4
20200803,03-08-2020,Aug,2020,AL,92661,621390,1217,1633,1580,53,2734,35401,1,1540,,,
20200803,03-08-2020,Aug,2020,AR,44597,482803,1424,475,,,,37240,5,513,,,108
20200803,03-08-2020,Aug,2020,AS,0,1267,0,0,,,,,60,,,,
20200803,03-08-2020,Aug,2020,AZ,179497,784921,1030,3779,2431,152,813,,4,2017,23702,628,461
20200803,03-08-2020,Aug,2020,CA,514901,,5739,9388,,,,,6,7629,,2069,
20200803,03-08-2020,Aug,2020,CO,47968,504035,252,1844,1503,341,3195,,8,340,5424,,
20200803,03-08-2020,Aug,2020,CT,50062,,252,4437,3555,882,1969,8613,9,56,8613,,
20200803,03-08-2020,Aug,2020,DC,12313,,39,586,,,,9893,11,104,,24,12
20200803,03-08-2020,Aug,2020,DE,15055,172604,106,585,515,70,997,8267,10,40,,9,
20200803,03-08-2020,Aug,2020,FL,484729,3260914,4814,7279,7279,,,,12,7938,,,
20200803,03-08-2020,Aug,2020,GA,195435,,2258,3842,,,,,13,3111,,,
20200803,03-08-2020,Aug,2020,GU,368,22205,1,5,,,8,305,66,5,,2,
20200803,03-08-2020,Aug,2020,HI,2242,125037,45,26,26,,,1294,15,75,,15,10
20200803,03-08-2020,Aug,2020,IA,45841,440634,349,882,,,,33219,19,241,,78,31
20200803,03-08-2020,Aug,2020,ID,21344,163993,230,197,174,23,1277,7370,16,239,,54,
20200803,03-08-2020,Aug,2020,IL,184522,,1298,7723,7526,197,1281,,17,1418,,347,132
20200803,03-08-2020,Aug,2020,IN,68433,707049,576,2980,2780,200,,,18,904,47355,310,81
20200803,03-08-2020,Aug,2020,KS,28876,272963,1064,365,,,,,20,232,1196,62,16
20200803,03-08-2020,Aug,2020,KY,31508,,323,744,740,4,1885,8335,21,612,,136,
20200803,03-08-2020,Aug,2020,LA,120846,1273064,1099,4024,3910,114,,74246,22,1496,,,230
20200803,03-08-2020,Aug,2020,MA,118657,1108195,199,8648,8427,221,8062,97595,25,375,,64,24
20200803,03-08-2020,Aug,2020,MD,91144,869493,870,3523,3389,134,,5740,24,548,,135,
20200803,03-08-2020,Aug,2020,ME,3970,,12,124,122,2,429,3396,23,12,,3,1
20200803,03-08-2020,Aug,2020,MI,92374,,613,6463,6212,251,8988,60022,26,694,,232,132
20200803,03-08-2020,Aug,2020,MN,56560,815444,613,1656,1616,40,,49565,27,302,,153,
20200803,03-08-2020,Aug,2020,MO,52887,660061,1047,1255,,,,,29,889,,,99
20200803,03-08-2020,Aug,2020,MP,46,12255,1,2,,,,29,69,,,,
20200803,03-08-2020,Aug,2020,MS,61125,401592,572,1711,1664,47,978,42391,28,1172,,302,172
20200803,03-08-2020,Aug,2020,MT,4233,,40,64,,,,2653,30,69,,,
20200803,03-08-2020,Aug,2020,NC,126532,,1313,1982,1982,,,,37,1057,105093,318,
20200803,03-08-2020,Aug,2020,ND,6770,151966,127,109,,,0,5590,38,46,,,
20200803,03-08-2020,Aug,2020,NE,26702,254404,311,332,,,,19575,31,144,,,
20200803,03-08-2020,Aug,2020,NH,6660,158176,26,417,,,,5848,33,23,,,
20200803,03-08-2020,Aug,2020,NJ,184977,1981966,293,15747,13971,1776,2363,,34,738,32660,144,49
20200803,03-08-2020,Aug,2020,NM,21130,,114,655,,,,8463,35,131,,,
20200803,03-08-2020,Aug,2020,NV,51199,433667,994,847,,,,,32,1152,,326,207
20200803,03-08-2020,Aug,2020,NY,416843,,545,25172,,,,,36,536,73279,136,62
20200803,03-08-2020,Aug,2020,OH,93963,,932,3539,3271,268,4966,69501,39,1001,,348,199
20200803,03-08-2020,Aug,2020,OK,38602,599461,377,551,,,,31165,40,628,,258,
20200803,03-08-2020,Aug,2020,OR,19097,394560,280,326,,,,3872,41,208,,65,32
20200803,03-08-2020,Aug,2020,PA,114155,1142414,565,7209,,,3185,86757,42,585,,,103
20200803,03-08-2020,Aug,2020,PR,7113,305972,278,230,119,111,,,72,533,,66,51
20200803,03-08-2020,Aug,2020,RI,19246,190820,224,1010,,,,,44,80,1838,14,5
20200803,03-08-2020,Aug,2020,SC,92951,638724,1163,1793,1721,72,547,32859,45,1401,,366,224
20200803,03-08-2020,Aug,2020,SD,9020,105628,65,135,,,,7939,46,39,,,
20200803,03-08-2020,Aug,2020,TN,110636,,1009,1092,1055,37,1311,70878,47,1323,,,
20200803,03-08-2020,Aug,2020,TX,442014,,5303,7016,,,,297422,48,8819,,3045,
20200803,03-08-2020,Aug,2020,UT,41529,501540,354,314,,,,29967,49,252,,83,
20200803,03-08-2020,Aug,2020,VA,93106,,1324,2218,2108,110,3504,,51,1205,12255,271,151
20200803,03-08-2020,Aug,2020,VI,439,8997,18,8,,,,354,78,,,,
20200803,03-08-2020,Aug,2020,VT,1426,93673,1,57,57,,0,1240,50,14,,,
20200803,03-08-2020,Aug,2020,WA,61074,,416,1596,1596,,204,,53,512,,,51
20200803,03-08-2020,Aug,2020,WI,59401,911435,411,956,949,7,4073,44495,55,345,,120,
20200803,03-08-2020,Aug,2020,WV,6973,,119,117,,,144,4918,54,116,,50,17
20200803,03-08-2020,Aug,2020,WY,2848,52032,40,27,,,484,2214,56,19,,,
20200802,02-08-2020,Aug,2020,AK,3273,,136,24,24,,,932,2,39,,,3
20200802,02-08-2020,Aug,2020,AL,91444,614626,2095,1627,1576,51,2633,35401,1,1538,,,
20200802,02-08-2020,Aug,2020,AR,43173,471408,0,458,,,,36034,5,499,,,104
20200802,02-08-2020,Aug,2020,AS,0,1267,0,0,,,,,60,,,,
20200802,02-08-2020,Aug,2020,AZ,178467,777961,1465,3765,2431,152,813,,4,2147,23413,685,474
20200802,02-08-2020,Aug,2020,CA,509162,,9032,9356,,,,,6,7761,,2119,
20200802,02-08-2020,Aug,2020,CO,47716,499496,449,1844,1502,342,3189,,8,308,5393,,
20200802,02-08-2020,Aug,2020,CT,49810,,0,4432,3551,881,1956,8613,9,69,8613,,
20200802,02-08-2020,Aug,2020,DC,12274,,69,586,,,,9870,11,102,,24,12
20200802,02-08-2020,Aug,2020,DE,14949,169962,72,585,515,70,997,8235,10,43,,8,
20200802,02-08-2020,Aug,2020,FL,479915,3233865,7056,7206,7206,,,,12,7952,,,
20200802,02-08-2020,Aug,2020,GA,193177,,3165,3840,,,,,13,3069,,,
